Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
40.781,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
40.781,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
40.984,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
40.984,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
41.25,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
41.25,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
41.5,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
41.5,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
41.75,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
41.75,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
41.984,TraderOne,Tick,298,288,10,-10,147700,147300,4350,-20350,-18350,OK
41.984,TraderTwo,Tick,303,291,12,-12,147700,147300,4097,-22097,-19697,OK
42.266,TraderOne,Tick,298,296,2,-2,147400,147200,4232,-20232,-19832,OK
42.266,TraderTwo,Tick,303,291,12,-12,147400,147200,4097,-22097,-19697,OK
42.5,TraderOne,Tick,298,296,2,-2,147400,147200,4232,-20232,-19832,OK
42.5,TraderTwo,Tick,303,291,12,-12,147400,147200,4097,-22097,-19697,OK
42.719,TraderOne,Tick,298,296,2,-2,147400,147200,4232,-20232,-19832,OK
42.719,TraderTwo,Tick,303,291,12,-12,147400,147200,4097,-22097,-19697,OK
42.984,TraderOne,Tick,308,296,12,-12,147300,147200,4527,-20527,-19327,OK
42.984,TraderTwo,Tick,303,301,2,-2,147300,147200,3950,-23950,-23750,OK
43.266,TraderOne,Tick,308,296,12,-12,147300,147200,4527,-20527,-19327,OK
43.266,TraderTwo,Tick,303,301,2,-2,147300,147200,3950,-23950,-23750,OK
43.531,TraderOne,Tick,308,306,2,-2,147300,147200,4822,-21822,-21622,OK
43.531,TraderTwo,Tick,313,301,12,-12,147300,147200,3803,-23803,-22603,OK
43.766,TraderOne,Tick,308,306,2,-2,147300,147400,4822,-21822,-22022,OK
43.766,TraderTwo,Tick,313,301,12,-12,147300,147400,3803,-23803,-25003,OK
44.0,TraderOne,Tick,308,306,2,-2,147300,147400,4822,-21822,-22022,OK
44.0,TraderTwo,Tick,313,301,12,-12,147300,147400,3803,-23803,-25003,OK
44.234,TraderOne,Tick,308,306,2,-2,147300,147400,4822,-21822,-22022,OK
44.234,TraderTwo,Tick,313,301,12,-12,147300,147400,3803,-23803,-25003,OK
44.562,TraderOne,Tick,308,306,2,-2,147300,147400,4822,-21822,-22022,OK
44.562,TraderTwo,Tick,313,301,12,-12,147300,147400,3803,-23803,-25003,OK
44.766,TraderOne,Tick,318,306,12,-12,147500,147400,5117,-23117,-21917,OK
44.766,TraderTwo,Tick,313,311,2,-2,147500,147400,3655,-24655,-24455,OK
45.016,TraderOne,Tick,318,316,2,-2,147700,147400,4969,-22969,-22569,OK
45.016,TraderTwo,Tick,313,321,-8,8,147700,147400,3507,-23507,-25107,OK
45.312,TraderOne,Tick,318,326,-8,8,147500,147500,4821,-22821,-22821,OK
45.312,TraderTwo,Tick,323,321,2,-2,147500,147500,3802,-25802,-25802,OK
45.5,TraderOne,Tick,328,326,2,-2,147600,147500,5116,-24116,-23916,OK
45.5,TraderTwo,Tick,323,331,-8,8,147600,147500,3654,-25654,-26454,OK
45.766,TraderOne,Tick,328,336,-8,8,147400,147500,5411,-23411,-22611,OK
45.766,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
45.984,TraderOne,Tick,328,336,-8,8,147400,147500,5411,-23411,-22611,OK
45.984,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
46.203,TraderOne,Tick,328,336,-8,8,147400,147500,5411,-23411,-22611,OK
46.203,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
46.516,TraderOne,Tick,328,336,-8,8,147400,147500,5411,-23411,-22611,OK
46.516,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
46.719,TraderOne,Tick,328,336,-8,8,147400,147500,5411,-23411,-22611,OK
46.719,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
46.984,TraderOne,Tick,328,344,-16,16,147400,147500,5647,-22047,-20447,OK
46.984,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
47.25,TraderOne,Tick,328,344,-16,16,147400,147500,5647,-22047,-20447,OK
47.25,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
47.469,TraderOne,Tick,328,344,-16,16,147400,147500,5647,-22047,-20447,OK
47.469,TraderTwo,Tick,333,341,-8,8,147400,147500,3801,-28801,-28001,OK
47.781,TraderOne,Tick,328,354,-26,26,147700,147500,5499,-19899,-25099,OK
47.781,TraderTwo,Tick,333,351,-18,18,147700,147500,3653,-27653,-31253,OK
47.984,TraderOne,Tick,328,354,-26,26,147700,147500,5499,-19899,-25099,OK
47.984,TraderTwo,Tick,333,351,-18,18,147700,147500,3653,-27653,-31253,OK
48.203,TraderOne,Tick,328,354,-26,26,147700,147500,5499,-19899,-25099,OK
48.203,TraderTwo,Tick,333,351,-18,18,147700,147500,3653,-27653,-31253,OK
48.5,TraderOne,Tick,338,354,-16,16,147200,147500,5352,-22752,-19552,OK
48.5,TraderTwo,Tick,334,351,-17,17,147200,147500,3638,-27838,-24438,OK
48.703,TraderOne,Tick,338,354,-16,16,147200,147500,5352,-22752,-19552,OK
48.703,TraderTwo,Tick,334,351,-17,17,147200,147500,3638,-27838,-24438,OK
49.0,TraderOne,Tick,338,354,-16,16,147200,147500,5352,-22752,-19552,OK
49.0,TraderTwo,Tick,334,351,-17,17,147200,147500,3638,-27838,-24438,OK
49.297,TraderOne,Tick,338,354,-16,16,147200,147500,5352,-22752,-19552,OK
49.297,TraderTwo,Tick,334,351,-17,17,147200,147500,3638,-27838,-24438,OK
49.547,TraderOne,Tick,348,354,-6,6,147500,147500,5647,-24047,-24047,OK
49.547,TraderTwo,Tick,334,361,-27,27,147500,147500,3490,-28690,-28690,OK
49.719,TraderOne,Tick,348,364,-16,16,147600,147500,5942,-23342,-24942,OK
49.719,TraderTwo,Tick,344,361,-17,17,147600,147500,3342,-31542,-33242,OK
50.047,TraderOne,Tick,348,364,-16,16,147600,147500,5942,-23342,-24942,OK
50.047,TraderTwo,Tick,344,361,-17,17,147600,147500,3342,-31542,-33242,OK
50.219,TraderOne,Tick,348,364,-16,16,147600,147500,5942,-23342,-24942,OK
50.219,TraderTwo,Tick,344,361,-17,17,147600,147500,3342,-31542,-33242,OK
50.516,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
50.516,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
50.703,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
50.703,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
50.969,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
50.969,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
51.234,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
51.234,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
51.547,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
51.547,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
51.75,TraderOne,Tick,348,364,-16,16,147700,147500,5942,-23342,-26542,OK
51.75,TraderTwo,Tick,344,361,-17,17,147700,147500,3342,-31542,-34942,OK
52.0,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
52.0,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
52.266,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
52.266,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
52.469,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
52.469,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
52.766,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
52.766,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
52.953,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
52.953,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
53.203,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
53.203,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
53.5,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
53.5,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
53.75,TraderOne,Tick,348,364,-16,16,147700,147300,5942,-23342,-26542,OK
53.75,TraderTwo,Tick,344,361,-17,17,147700,147300,3342,-31542,-34942,OK
54.0,TraderOne,Tick,358,364,-6,6,147700,147300,6237,-24637,-25837,OK
54.0,TraderTwo,Tick,344,371,-27,27,147700,147300,3194,-32394,-37794,OK
54.281,TraderOne,Tick,358,364,-6,6,147700,147200,6237,-24637,-25837,OK
54.281,TraderTwo,Tick,354,371,-17,17,147700,147200,3489,-35689,-39089,OK
54.531,TraderOne,Tick,358,364,-6,6,147700,147200,6237,-24637,-25837,OK
54.531,TraderTwo,Tick,354,371,-17,17,147700,147200,3489,-35689,-39089,OK
54.75,TraderOne,Tick,358,364,-6,6,147700,147200,6237,-24637,-25837,OK
54.75,TraderTwo,Tick,354,371,-17,17,147700,147200,3489,-35689,-39089,OK
55.062,TraderOne,Tick,358,364,-6,6,147700,147200,6237,-24637,-25837,OK
55.062,TraderTwo,Tick,354,371,-17,17,147700,147200,3489,-35689,-39089,OK
55.266,TraderOne,Tick,358,364,-6,6,147300,147300,6237,-24637,-24637,OK
55.266,TraderTwo,Tick,354,371,-17,17,147300,147300,3489,-35689,-35689,OK
55.547,TraderOne,Tick,358,364,-6,6,147300,146900,6237,-24637,-25837,OK
55.547,TraderTwo,Tick,364,371,-7,17,147300,146900,3342,-1509542,-41942,OK
55.75,TraderOne,Tick,358,374,-16,16,147100,146900,6532,-23932,-27132,OK
55.75,TraderTwo,Tick,364,381,-17,17,147100,146900,3637,-38837,-42237,OK
56.016,TraderOne,Tick,358,374,-16,16,147100,147100,6532,-23932,-23932,OK
56.016,TraderTwo,Tick,364,381,-17,17,147100,147100,3637,-38837,-38837,OK
56.25,TraderOne,Tick,368,374,-6,6,147300,147100,6827,-26227,-27427,OK
56.25,TraderTwo,Tick,364,391,-27,27,147300,147100,3490,-37690,-43090,OK
56.484,TraderOne,Tick,368,384,-16,16,147200,147100,7121,-25521,-27121,OK
56.484,TraderTwo,Tick,374,391,-17,17,147200,147100,3343,-40543,-42243,OK
56.797,TraderOne,Tick,368,384,-16,16,147200,147100,7121,-25521,-27121,OK
56.797,TraderTwo,Tick,374,391,-17,17,147200,147100,3343,-40543,-42243,OK
57.031,TraderOne,Tick,368,394,-26,26,147100,147100,7415,-23815,-23815,OK
57.031,TraderTwo,Tick,377,391,-14,14,147100,147100,3299,-41399,-41399,OK
57.281,TraderOne,Tick,368,394,-26,26,147100,147100,7415,-23815,-23815,OK
57.281,TraderTwo,Tick,377,391,-14,14,147100,147100,3299,-41399,-41399,OK
57.5,TraderOne,Tick,368,394,-26,26,147100,146800,7415,-23815,-29015,OK
57.5,TraderTwo,Tick,377,391,-14,14,147100,146800,3299,-41399,-44199,OK
57.734,TraderOne,Tick,368,404,-36,36,146900,146700,7709,-21109,-28309,OK
57.734,TraderTwo,Tick,377,401,-24,24,146900,146700,3593,-38993,-43793,OK
57.984,TraderOne,Tick,368,404,-36,36,146900,146600,7709,-21109,-28309,OK
57.984,TraderTwo,Tick,377,401,-24,24,146900,146600,3593,-38993,-43793,OK
58.266,TraderOne,Tick,368,404,-36,36,146900,146700,7709,-21109,-28309,OK
58.266,TraderTwo,Tick,377,401,-24,24,146900,146700,3593,-38993,-43793,OK
58.484,TraderOne,Tick,378,404,-26,26,147000,146700,8003,-25403,-30603,OK
58.484,TraderTwo,Tick,377,411,-34,34,147000,146700,3446,-36846,-43646,OK
58.797,TraderOne,Tick,378,404,-26,26,147000,146700,8003,-25403,-30603,OK
58.797,TraderTwo,Tick,377,411,-34,34,147000,146700,3446,-36846,-43646,OK
59.047,TraderOne,Tick,378,414,-36,36,147000,146700,8297,-22697,-29897,OK
59.047,TraderTwo,Tick,387,411,-24,24,147000,146700,3299,-41699,-46499,OK
59.25,TraderOne,Tick,378,414,-36,36,146900,146700,8297,-22697,-29897,OK
59.25,TraderTwo,Tick,387,421,-34,34,146900,146700,3593,-38993,-45793,OK
59.516,TraderOne,Tick,378,414,-36,36,146900,146500,8297,-22697,-29897,OK
59.516,TraderTwo,Tick,387,421,-34,34,146900,146500,3593,-38993,-45793,OK
59.734,TraderOne,Tick,378,414,-36,36,146900,146500,8297,-22697,-29897,OK
59.734,TraderTwo,Tick,387,421,-34,34,146900,146500,3593,-38993,-45793,OK
60.047,TraderOne,Tick,378,414,-36,36,146900,146500,8297,-22697,-29897,OK
60.047,TraderTwo,Tick,387,421,-34,34,146900,146500,3593,-38993,-45793,OK
60.25,TraderOne,Tick,378,414,-36,36,146900,146700,8297,-22697,-29897,OK
60.25,TraderTwo,Tick,387,421,-34,34,146900,146700,3593,-38993,-45793,OK
60.453,TraderOne,Tick,378,414,-36,36,146900,146700,8297,-22697,-29897,OK
60.453,TraderTwo,Tick,387,421,-34,34,146900,146700,3593,-38993,-45793,OK
60.75,TraderOne,Tick,378,414,-36,36,146900,146600,8297,-22697,-29897,OK
60.75,TraderTwo,Tick,387,421,-34,34,146900,146600,3593,-38993,-45793,OK
60.984,TraderOne,Tick,378,424,-46,46,147000,146500,8591,-19991,-29191,OK
60.984,TraderTwo,Tick,397,421,-24,24,147000,146500,3446,-43846,-48646,OK
61.219,TraderOne,Tick,388,424,-36,36,147000,146500,8885,-25285,-32485,OK
61.219,TraderTwo,Tick,397,431,-34,34,147000,146500,3299,-40699,-47499,OK
61.5,TraderOne,Tick,388,424,-36,36,147000,146500,8885,-25285,-32485,OK
61.5,TraderTwo,Tick,397,431,-34,34,147000,146500,3299,-40699,-47499,OK
61.703,TraderOne,Tick,388,424,-36,36,147000,146500,8885,-25285,-32485,OK
61.703,TraderTwo,Tick,397,431,-34,34,147000,146500,3299,-40699,-47499,OK
61.969,TraderOne,Tick,388,424,-36,36,147000,146500,8885,-25285,-32485,OK
61.969,TraderTwo,Tick,397,431,-34,34,147000,146500,3299,-40699,-47499,OK
62.281,TraderOne,Tick,388,424,-36,36,147000,146300,8885,-25285,-32485,OK
62.281,TraderTwo,Tick,397,431,-34,34,147000,146300,3299,-40699,-47499,OK
62.5,TraderOne,Tick,388,434,-46,46,146700,146300,9179,-20579,-29779,OK
62.5,TraderTwo,Tick,397,441,-44,44,146700,146300,3593,-35993,-44793,OK
62.75,TraderOne,Tick,388,434,-46,46,146700,146300,9179,-20579,-29779,OK
62.75,TraderTwo,Tick,397,441,-44,44,146700,146300,3593,-35993,-44793,OK
63.047,TraderOne,Tick,398,434,-36,36,146800,146300,9473,-25873,-33073,OK
63.047,TraderTwo,Tick,407,451,-44,44,146800,146300,3299,-37699,-46499,OK
63.25,TraderOne,Tick,398,434,-36,36,146800,146300,9473,-25873,-33073,OK
63.25,TraderTwo,Tick,407,451,-44,44,146800,146300,3299,-37699,-46499,OK
63.547,TraderOne,Tick,398,434,-36,36,146800,146300,9473,-25873,-33073,OK
63.547,TraderTwo,Tick,407,451,-44,44,146800,146300,3299,-37699,-46499,OK
63.703,TraderOne,Tick,398,434,-36,36,146800,146300,9473,-25873,-33073,OK
63.703,TraderTwo,Tick,407,451,-44,44,146800,146300,3299,-37699,-46499,OK
64.031,TraderOne,Tick,398,434,-36,36,146800,146300,9473,-25873,-33073,OK
64.031,TraderTwo,Tick,407,451,-44,44,146800,146300,3299,-37699,-46499,OK
64.25,TraderOne,Tick,408,444,-36,36,146700,146300,9620,-29020,-36220,OK
64.25,TraderTwo,Tick,417,451,-34,34,146700,146300,3593,-40993,-47793,OK
64.469,TraderOne,Tick,408,444,-36,36,146700,146300,9620,-29020,-36220,OK
64.469,TraderTwo,Tick,417,451,-34,34,146700,146300,3593,-40993,-47793,OK
64.781,TraderOne,Tick,408,444,-36,36,146700,146300,9620,-29020,-36220,OK
64.781,TraderTwo,Tick,417,451,-34,34,146700,146300,3593,-40993,-47793,OK
65.0,TraderOne,Tick,408,444,-36,36,146700,146300,9620,-29020,-36220,OK
65.0,TraderTwo,Tick,417,451,-34,34,146700,146300,3593,-40993,-47793,OK
65.25,TraderOne,Tick,408,444,-36,36,146700,146900,9620,-29020,-21820,OK
65.25,TraderTwo,Tick,417,451,-34,34,146700,146900,3593,-40993,-34193,OK
65.516,TraderOne,Tick,408,444,-36,36,146700,146900,9620,-29020,-21820,OK
65.516,TraderTwo,Tick,417,451,-34,34,146700,146900,3593,-40993,-34193,OK
65.797,TraderOne,Tick,408,444,-36,36,146700,146900,9620,-29020,-21820,OK
65.797,TraderTwo,Tick,417,451,-34,34,146700,146900,3593,-40993,-34193,OK
65.953,TraderOne,Tick,418,444,-26,26,146600,146900,9473,-32873,-27673,OK
65.953,TraderTwo,Tick,427,451,-24,24,146600,146900,3446,-44846,-40046,OK
66.266,TraderOne,Tick,418,444,-26,26,146600,146900,9473,-32873,-27673,OK
66.266,TraderTwo,Tick,427,451,-24,24,146600,146900,3446,-44846,-40046,OK
66.516,TraderOne,Tick,418,454,-36,36,147300,146900,9326,-28726,-35926,OK
66.516,TraderTwo,Tick,427,461,-34,34,147300,146900,3299,-40699,-47499,OK
66.766,TraderOne,Tick,428,454,-26,26,146500,146900,9179,-31579,-26379,OK
66.766,TraderTwo,Tick,437,461,-24,34,146500,146900,3152,-1510552,-36752,OK
67.031,TraderOne,Tick,428,454,-26,26,146500,146900,9179,-31579,-26379,OK
67.031,TraderTwo,Tick,437,461,-24,24,146500,146900,3152,-43552,-38752,OK
67.203,TraderOne,Tick,428,454,-26,26,146500,146900,9179,-31579,-26379,OK
67.203,TraderTwo,Tick,437,461,-24,24,146500,146900,3152,-43552,-38752,OK
67.516,TraderOne,Tick,438,454,-16,16,146900,146900,9032,-33432,-33432,OK
67.516,TraderTwo,Tick,447,461,-14,14,146900,146900,3005,-45405,-45405,OK
67.812,TraderOne,Tick,438,454,-16,16,146900,146900,9032,-33432,-33432,OK
67.812,TraderTwo,Tick,447,461,-14,14,146900,146900,3005,-45405,-45405,OK
68.031,TraderOne,Tick,438,454,-16,16,146900,146900,9032,-33432,-33432,OK
68.031,TraderTwo,Tick,447,461,-14,14,146900,146900,3005,-45405,-45405,OK
68.297,TraderOne,Tick,438,464,-26,26,147000,146900,8885,-32285,-34885,OK
68.297,TraderTwo,Tick,447,471,-24,24,147000,146900,2858,-44258,-46658,OK
68.547,TraderOne,Tick,448,471,-23,23,146500,146900,8944,-33244,-28644,OK
68.547,TraderTwo,Tick,457,481,-24,24,146500,146900,3005,-44405,-39605,OK
68.797,TraderOne,Tick,448,471,-23,23,146500,147200,8944,-33244,-28644,OK
68.797,TraderTwo,Tick,457,481,-24,24,146500,147200,3005,-44405,-39605,OK
69.016,TraderOne,Tick,448,471,-23,23,146500,147200,8944,-33244,-28644,OK
69.016,TraderTwo,Tick,457,481,-24,24,146500,147200,3005,-44405,-39605,OK
69.219,TraderOne,Tick,448,481,-33,33,147300,147200,8797,-30097,-33397,OK
69.219,TraderTwo,Tick,457,484,-27,27,147300,147200,2961,-43461,-46161,OK
69.469,TraderOne,Tick,448,481,-33,33,147300,147200,8797,-30097,-33397,OK
69.469,TraderTwo,Tick,457,484,-27,27,147300,147200,2961,-43461,-46161,OK
69.75,TraderOne,Tick,458,481,-23,23,147400,147300,9092,-34392,-36692,OK
69.75,TraderTwo,Tick,457,494,-37,37,147400,147300,2814,-42314,-46014,OK
70.0,TraderOne,Tick,458,481,-23,23,147400,147300,9092,-34392,-36692,OK
70.0,TraderTwo,Tick,457,494,-37,37,147400,147300,2814,-42314,-46014,OK
70.281,TraderOne,Tick,458,481,-23,23,147400,147300,9092,-34392,-36692,OK
70.281,TraderTwo,Tick,457,494,-37,37,147400,147300,2814,-42314,-46014,OK
70.5,TraderOne,Tick,458,481,-23,23,147400,147300,9092,-34392,-36692,OK
70.5,TraderTwo,Tick,457,494,-37,37,147400,147300,2814,-42314,-46014,OK
70.766,TraderOne,Tick,468,481,-13,13,146500,147300,8945,-37245,-34645,OK
70.766,TraderTwo,Tick,467,494,-27,27,146500,147300,2667,-46167,-40767,OK
70.984,TraderOne,Tick,468,481,-13,13,146500,147300,8945,-37245,-34645,OK
70.984,TraderTwo,Tick,467,494,-27,27,146500,147300,2667,-46167,-40767,OK
71.266,TraderOne,Tick,468,481,-13,13,146500,147300,8945,-37245,-34645,OK
71.266,TraderTwo,Tick,467,494,-27,27,146500,147300,2667,-46167,-40767,OK
71.531,TraderOne,Tick,468,481,-13,13,146500,147300,8945,-37245,-34645,OK
71.531,TraderTwo,Tick,467,494,-27,27,146500,147300,2667,-46167,-40767,OK
71.75,TraderOne,Tick,468,481,-13,13,147500,147300,8945,-37245,-39845,OK
71.75,TraderTwo,Tick,477,494,-17,17,147500,147300,2962,-49462,-52862,OK
71.969,TraderOne,Tick,468,481,-13,13,147500,147300,8945,-37245,-39845,OK
71.969,TraderTwo,Tick,477,494,-17,17,147500,147300,2962,-49462,-52862,OK
72.297,TraderOne,Tick,468,481,-13,13,147500,147300,8945,-37245,-39845,OK
72.297,TraderTwo,Tick,477,494,-17,17,147500,147300,2962,-49462,-52862,OK
72.516,TraderOne,Tick,468,481,-13,13,147500,147300,8945,-37245,-39845,OK
72.516,TraderTwo,Tick,477,494,-17,17,147500,147300,2962,-49462,-52862,OK
72.797,TraderOne,Tick,468,481,-13,13,147500,147300,8945,-37245,-39845,OK
72.797,TraderTwo,Tick,477,494,-17,17,147500,147300,2962,-49462,-52862,OK
72.984,TraderOne,Tick,468,481,-13,13,147600,147300,8945,-37245,-39845,OK
72.984,TraderTwo,Tick,477,494,-17,17,147600,147300,2962,-49462,-52862,OK
73.203,TraderOne,Tick,468,481,-13,13,147600,147300,8945,-37245,-39845,OK
73.203,TraderTwo,Tick,477,494,-17,17,147600,147300,2962,-49462,-52862,OK
73.516,TraderOne,Tick,468,481,-13,13,147600,147200,8945,-37245,-39845,OK
73.516,TraderTwo,Tick,477,494,-17,17,147600,147200,2962,-49462,-52862,OK
73.781,TraderOne,Tick,468,481,-13,13,147600,147200,8945,-37245,-39845,OK
73.781,TraderTwo,Tick,477,494,-17,17,147600,147200,2962,-49462,-52862,OK
73.984,TraderOne,Tick,478,481,-3,3,147600,147200,9240,-40540,-41140,OK
73.984,TraderTwo,Tick,487,494,-7,7,147600,147200,3257,-52757,-54157,OK
74.266,TraderOne,Tick,478,481,-3,3,147600,147200,9240,-40540,-41140,OK
74.266,TraderTwo,Tick,487,494,-7,7,147600,147200,3257,-52757,-54157,OK
74.516,TraderOne,Tick,478,481,-3,3,147600,147200,9240,-40540,-41140,OK
74.516,TraderTwo,Tick,487,494,-7,7,147600,147200,3257,-52757,-54157,OK
74.703,TraderOne,Tick,478,491,-13,13,147500,147200,9535,-39835,-42435,OK
74.703,TraderTwo,Tick,487,504,-17,17,147500,147200,3552,-52052,-55452,OK
75.031,TraderOne,Tick,478,491,-13,13,147500,147200,9535,-39835,-42435,OK
75.031,TraderTwo,Tick,487,504,-17,17,147500,147200,3552,-52052,-55452,OK
75.266,TraderOne,Tick,478,491,-13,13,147500,147400,9535,-39835,-41135,OK
75.266,TraderTwo,Tick,487,504,-17,17,147500,147400,3552,-52052,-53752,OK
75.484,TraderOne,Tick,478,491,-13,13,147500,147400,9535,-39835,-41135,OK
75.484,TraderTwo,Tick,487,504,-17,17,147500,147400,3552,-52052,-53752,OK
75.719,TraderOne,Tick,478,491,-13,13,147500,147400,9535,-39835,-41135,OK
75.719,TraderTwo,Tick,487,504,-17,17,147500,147400,3552,-52052,-53752,OK
76.0,TraderOne,Tick,478,491,-13,13,147500,147400,9535,-39835,-41135,OK
76.0,TraderTwo,Tick,487,504,-17,17,147500,147400,3552,-52052,-53752,OK
76.234,TraderOne,Tick,478,491,-13,13,147500,147400,9535,-39835,-41135,OK
76.234,TraderTwo,Tick,487,504,-17,17,147500,147400,3552,-52052,-53752,OK
76.531,TraderOne,Tick,478,491,-13,13,147500,147500,9535,-39835,-39835,OK
76.531,TraderTwo,Tick,487,504,-17,17,147500,147500,3552,-52052,-52052,OK
76.734,TraderOne,Tick,488,491,-3,3,147600,147600,9830,-41130,-41130,OK
76.734,TraderTwo,Tick,497,504,-7,7,147600,147600,3847,-53347,-53347,OK
77.0,TraderOne,Tick,488,491,-3,3,147600,147600,9830,-41130,-41130,OK
77.0,TraderTwo,Tick,497,504,-7,7,147600,147600,3847,-53347,-53347,OK
77.219,TraderOne,Tick,488,501,-13,13,147500,147600,10125,-40425,-39125,OK
77.219,TraderTwo,Tick,497,514,-17,17,147500,147600,4142,-52642,-50942,OK
77.547,TraderOne,Tick,488,501,-13,13,147500,147600,10125,-40425,-39125,OK
77.547,TraderTwo,Tick,497,514,-17,17,147500,147600,4142,-52642,-50942,OK
77.75,TraderOne,Tick,498,501,-3,3,147400,147600,9978,-42278,-41678,OK
77.75,TraderTwo,Tick,507,514,-7,7,147400,147600,3995,-54495,-53095,OK
78.031,TraderOne,Tick,498,501,-3,3,147400,147600,9978,-42278,-41678,OK
78.031,TraderTwo,Tick,507,514,-7,7,147400,147600,3995,-54495,-53095,OK
78.203,TraderOne,Tick,498,501,-3,3,147400,147600,9978,-42278,-41678,OK
78.203,TraderTwo,Tick,507,514,-7,7,147400,147600,3995,-54495,-53095,OK
78.516,TraderOne,Tick,498,501,-3,3,147400,147600,9978,-42278,-41678,OK
78.516,TraderTwo,Tick,507,514,-7,7,147400,147600,3995,-54495,-53095,OK
78.797,TraderOne,Tick,498,501,-3,3,147400,147600,9978,-42278,-41678,OK
78.797,TraderTwo,Tick,507,514,-7,7,147400,147600,3995,-54495,-53095,OK
79.0,TraderOne,Tick,508,501,7,-7,147400,147600,10273,-41573,-42973,OK
79.0,TraderTwo,Tick,517,514,3,-3,147400,147600,4290,-53790,-54390,OK
79.281,TraderOne,Tick,518,501,17,-17,147600,147600,10568,-40868,-40868,OK
79.281,TraderTwo,Tick,527,514,13,-13,147600,147600,4585,-54085,-54085,OK
79.547,TraderOne,Tick,518,501,17,-17,147600,147600,10568,-40868,-40868,OK
